row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
1002.0,661763,Junior Database Administrator-Werahera (1),Jobfactory,2-3 years of experience in similar capacity ....,Thu Jul 04 2019,,Thu Jul 18 2019,yellow
1003.0,661762,UI-UX Engineer-Colombo (1),Jobfactory,2+ years of experience in similar capacity ....,Thu Jul 04 2019,,Thu Jul 18 2019,yellow
1004.0,661760,Insurance Executives-Hambanthota District (1),Jobfactory,School leavers who have done team sports are also encouraged to apply. ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1005.0,661759,Insurance Executives - Galle (1),Jobfactory,Please refer the advertisement. ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1006.0,661757,Insurance Executives - Matara (1),Jobfactory,Please refer the advertisement. ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1007.0,661756,Admin and Sales Coordinator (Female) - Colombo 08 (1),Jobfactory,1- 2 years of experience in similar capacity,Thu Jul 04 2019,,Sat Jul 06 2019,yellow
1008.0,661755,Sales Executive (Female) - Colombo 08 (1),Jobfactory,No field work.1- 2 years of experience in similar capacity,Thu Jul 04 2019,,Sat Jul 06 2019,yellow
1010.0,661753,Relationship Executives - Bancassurance (Kalutara/Kandy) (1),Jobfactory,Minimum 1-4 years experience in sales,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1011.0,661752,Mechanical Engineer- Ja Ela (1),Jobfactory,1-2 experience as a mechanical engineer,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1012.0,661751,Senior Software Engineer(Java)-Colombo 9 (1),Jobfactory,Minimum 5 years of experience in software engineering and design and 3 year of additional experience as a Technical Lead. ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1013.0,661750,Consultant (Facilities) (1),Brandix Apparels,Please refer the advertisement,Thu Jul 04 2019,,Sun Aug 04 2019,yellow
1015.0,661748,Senior System Engineer - Windows (1),Jobfactory,4+ Years of Windows Administration Experience ....,Thu Jul 04 2019,,Sun Jul 14 2019,yellow
1016.0,661747,Trainee Accounts & Admin (Male) (1),Jobfactory,School leavers are encouraged to apply ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1017.0,661746,Trainee accounts- Anuradhapura (1),Jobfactory,School leavers are encouraged to apply.,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1018.0,661745,iOS Developer (Kotte) (1),Jobfactory,"1-2 years of experience in relevant capacity. Package will be around 150,000 LKR",Thu Jul 04 2019,,Sun Jul 14 2019,yellow
1019.0,661744,Maintenance Technicians,Renuka City Hotel,Please refer the advertisement,Thu Jul 04 2019,,Thu Jul 18 2019,yellow
1020.0,661743,Education Counselor,Expert Education and Visa Services Sri Lanka,Age between 20-40,Thu Jul 04 2019,,Thu Jul 18 2019,yellow
1021.0,661742,Marketing Executive,Expert Education and Visa Services Sri Lanka,Age below 45,Thu Jul 04 2019,,Thu Jul 18 2019,yellow
1022.0,661741,Executive - Human Resources,Accolade Ventures (Pvt) Ltd,Age should be below 30 years,Thu Jul 04 2019,,Thu Jul 18 2019,yellow
1023.0,661740,Senior Software Engineer - Java,Embla Software Innovation (Pvt) Ltd,1+ years experience with Java,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1024.0,661738,Assistant Manager - Quality Assurance,Company Name Withheld,At least 5 years experience in Quality Assurance in a Manufacturing environment.,Thu Jul 04 2019,,Thu Jul 18 2019,yellow
1025.0,661736,Sales Executive / Technical engineer ? NAS Servers,iNFINATE Ltd.,Please refer the advert. ....,Thu Jul 04 2019,,Wed Jul 17 2019,yellow
1026.0,661693,Manager/Assistant Manager (Male/Female),Karunarathna Traders (Pvt) Ltd,Possess a part qualification in Chartered/HR/Marketing or a degree from a recognized university or any other equivalent professional qualification ....,Thu Jul 04 2019,,Wed Jul 17 2019,yellow
1027.0,661614,Purchasing Assistants / Accounts Assistants,Renuka City Hotel,Please refer the advertisement,Thu Jul 04 2019,,Wed Jul 17 2019,yellow
1028.0,661476,Sales Assistant,Immense Group of Companies (Pvt) Ltd,Please refer the advertisement ....,Thu Jul 04 2019,,Wed Jul 10 2019,yellow
1029.0,661433,Trainee Business Development Executives (5),The Great Lake Holdings (Pvt) Ltd,,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1030.0,661432,Senior Business Development Executive (3),The Great Lake Holdings (Pvt) Ltd,,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1032.0,661429,Trainee Business Development Executives (5),The Great Lake Holdings (Pvt) Ltd,For all School Leavers. Age below 24 Passionate with marketing You will be able work under pressure Be fluent in English added an advantage willing t ....,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1033.0,661427,Senior Business Development Executive (5),The Great Lake Holdings (Pvt) Ltd,,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1069.0,661364,Software Vacancies,zMessenger (Pvt) Ltd,Please refer the advertisement ....,Thu Jul 04 2019,,Wed Jul 10 2019,yellow
1070.0,661075,Research & Development (R&D;) Assistant,Convenience Foods (Lanka) PLC,Please refer the advertisement,Thu Jul 04 2019,,Tue Jul 16 2019,yellow
1071.0,660805,Technician-Security&Surveillance; (1),Metropolitan Group Of Companies,Please refer the advertisement,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1072.0,660804,Technical Officer-Security&Surveillance; (1),Metropolitan Group Of Companies,Please refer the advertisement,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1073.0,660773,Ticketing & Reservation Agents,Malindo Air,Please refer the advertisement ....,Thu Jul 04 2019,,Tue Jul 09 2019,yellow
1074.0,660753,Travel Assistant,Jetwing Travels (Pvt) Ltd,Please refer the advertisement,Thu Jul 04 2019,,Mon Jul 15 2019,yellow
1075.0,660741,Reservations Executive - Cinnamon Bentota Beach (1),Cinnamon Hotel Management Ltd,Please refer the advert,Thu Jul 04 2019,,Mon Jul 15 2019,yellow
1076.0,660536,Defence Support Officer - (LE3),Australian High Commission - Colombo,The position has prime responsibility to assist and support Defence Adviser and Defence Office Manager in the day ? today running of the Defence office at ....,Thu Jul 04 2019,,Sun Jul 21 2019,yellow
1077.0,660374,EXECUTIVE ? HUMAN RESOURCES (COLOMBO 10) (1),Konnecting Pvt Ltd,Please refer the advert ....,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1078.0,660357,Admin Officer (Male) ?Kurunegala (1),Konnecting Pvt Ltd,Pleas refer the advert ....,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1079.0,660314,Internship-Administration (1),Metropolitan Group Of Companies,Please refer the advertisement ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1080.0,660309,Research Assistant (1),Metropolitan Group Of Companies,Please refer the advertisement,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1081.0,660207,Personal Assistant to the Managing Director,Recycle Energy (Pvt) Ltd,A background in chemistry or physics,Thu Jul 04 2019,,Sat Jul 13 2019,yellow
1082.0,660118,Associates ? Wholesale Banking and Credit Research (5),Moody's Analytics Knowledge Services Lanka (Private) Ltd,Please refer the advert.,Thu Jul 04 2019,,Thu Jul 25 2019,yellow
1084.0,659897,Business Development Executives,Human Resource Management Institute,"Young, Preferable Between 22 - 26 Years",Thu Jul 04 2019,,Fri Jul 12 2019,yellow
1085.0,659877,Collection Officer,Company Name Withheld,Experience in Debt Collect,Thu Jul 04 2019,,Fri Jul 12 2019,yellow
1086.0,659637,Mobile App Developers,Treinetic (Pvt) Ltd,"Bachelor Degree in IT, Computer Science, Software Engineering ....",Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1087.0,659585,Senior Consultant/Consultant - iOS (1),Virtusa (Pvt.) Ltd,Please refer the advert.,Thu Jul 04 2019,,Tue Jul 09 2019,yellow
1088.0,659523,Sales Coordinator / Coordinating Secretary,Microtech Industrial Solutions (Pvt) Ltd,Minimum qualification GCE Advance level,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1089.0,659453,Marketing Executive,VSS Products (Pvt) Ltd,Please refer the advertisement,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1090.0,659349,Software Engineer Vacancies - C# ASP.Net / React Native / Xamarin / PHP,Afisol (Pvt) Ltd,"Office Locations - Colombo 05 or Kurunagala (Please refer the advert)"" ....",Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1091.0,659025,Associate Software Engineer - Java Spring,Treinetic (Pvt) Ltd,"Degree in IT, Computer Science, Software Engineering ....",Thu Jul 04 2019,,Wed Jul 10 2019,yellow
1092.0,659021,Trainee / Associate iOS Developer,Treinetic (Pvt) Ltd,"Basic / General experience, knowledge in Android App Development ....",Thu Jul 04 2019,,Wed Jul 10 2019,yellow
1093.0,658902,Manager - Sales & Account Management,zMessenger (Pvt) Ltd,"BSc degree in Business Management, Marketing or Qualified in CIM ....",Thu Jul 04 2019,,Wed Jul 10 2019,yellow
1094.0,658785,Senior Software Engineer - .Net (1),Virtusa (Pvt.) Ltd,Please refer the advert ....,Thu Jul 04 2019,,Tue Jul 09 2019,yellow
1095.0,658783,Senior Software Engineer - Java (1),Virtusa (Pvt.) Ltd,Please refer the advert ....,Thu Jul 04 2019,,Tue Jul 09 2019,yellow
1096.0,658782,Associate Engineer - TechOps (1),Virtusa (Pvt.) Ltd,Please refer the advert ....,Thu Jul 04 2019,,Tue Jul 09 2019,yellow
1097.0,658781,Senior Consultant - .Net (1),Virtusa (Pvt.) Ltd,Please refer the advert ....,Thu Jul 04 2019,,Tue Jul 09 2019,yellow
1098.0,658780,Tech Lead - iOS (1),Virtusa (Pvt.) Ltd,Please refer the advert ....,Thu Jul 04 2019,,Tue Jul 09 2019,yellow
1099.0,658779,Engineer - TechOps (1),Virtusa (Pvt.) Ltd,Please refer the advert ....,Thu Jul 04 2019,,Tue Jul 09 2019,yellow
1100.0,658594,Merchandiser - Product Development (Biyagama) (1),Brandix Lingerie (Pvt) Ltd,Please refer the advertisement,Thu Jul 04 2019,,Sun Aug 04 2019,yellow
1101.0,658083,Travel Executives,Asia Leisure,Minimum 03-04 years of experience in similar capacity. ....,Thu Jul 04 2019,,Mon Jul 08 2019,yellow
1102.0,658026,Teacher Vacancies (Mathematics / English Language),Hejaaz International School,Continuous training in work related skills,Thu Jul 04 2019,,Mon Jul 08 2019,yellow
1103.0,657531,COMMI1/2/3 (HOT RANGE) - STATE OF QATAR (5),Manpower Sri Lanka,"Salary: QAR 1500 (Avg Rs 71,000) + Benefits, Refer advert! ....",Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1104.0,657529,COMMIS/COOKS - SAUDI ARABIA (5),Manpower Sri Lanka,"Salary: SAR 1800 (Avg Rs 85,000) + Benefits, Refer advert! ....",Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1105.0,657526,BARISTAS - KUWAIT (20),Manpower Sri Lanka,"Salary: KD 170 (Avg Rs 100,000) + Benefits, Refer advert!",Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1106.0,657525,BARISTAS - KUWAIT (20),Manpower Sri Lanka,"Salary: KD 170 (Avg Rs 100,000) + Benefits, Refer advert! ....",Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1107.0,657523,WAITERS - SAUDI ARABIA (5),Manpower Sri Lanka,"Salary: SAR 1600 (Avg Rs 76,000) + Benefits, Refer advert! ....",Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1108.0,657168,Executive - Lean Manufacturing (1),Brandix Lingerie (Pvt) Ltd,Please refer the advertisement,Thu Jul 04 2019,,Sun Aug 04 2019,yellow
1109.0,656581,Marketing Executive-M Centers (1),Metropolitan Group Of Companies,Please refer the advertisement,Thu Jul 04 2019,,Fri Jul 19 2019,yellow
1110.0,655886,Merchandiser - Sourcing (1),Brandix Essential Limited,Please refer the advertisement,Thu Jul 04 2019,,Sat Aug 03 2019,yellow
1111.0,655885,Senior Executive - Operations (1),Brandix Essential Limited,Please refer the advertisement,Thu Jul 04 2019,,Sat Aug 03 2019,yellow
1112.0,652678,Senior Maintenance Engineer (Manufacturing)-Ekala (1),Konnecting Pvt Ltd,Please refer the advert ....,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1113.0,651758,Debt Collector (1),Metropolitan Group Of Companies,Please refer the advertisement ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1114.0,650996,Associate Database Administrator (1),Metropolitan Group Of Companies,Please refer the advertisement ....,Thu Jul 04 2019,,Thu Jul 18 2019,yellow
1115.0,650917,Garment Technologist (1),Brandix Essential Limited,Please refer the advertisement,Thu Jul 04 2019,,Sat Aug 03 2019,yellow
1116.0,650887,Assistant Manager - Quality Assurance (1),Brandix Essential Limited,Please refer the advertisement,Thu Jul 04 2019,,Sat Aug 03 2019,yellow
1117.0,650687,Internship-Air Conditioning referigeration (1),Metropolitan Group Of Companies,Please refer the advertisement ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1118.0,650294,Executive Secretary to CEO (1),Bharti Airtel Lanka (Pvt) Ltd,Please refer advert,Thu Jul 04 2019,,Wed Jul 10 2019,yellow
1119.0,650231,INFORMATION SYSTEM MANAGER-Colombo 03 (1),Konnecting Pvt Ltd,Please refer the advert ....,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1120.0,648469,District Sale Representative (FMCG) Colombo -Pandura (1),Konnecting Pvt Ltd,Please refer the advert ....,Thu Jul 04 2019,,Wed Jul 31 2019,yellow
1121.0,648327,Marketing Executive (1),Metropolitan Group Of Companies,"Vacancies are available in Matara, Rathnapura, Batticaloa ....",Thu Jul 04 2019,,Fri Jul 12 2019,yellow
1122.0,648000,Senior Executive - Technical (1),Brandix Essential Limited,Please refer the advertisement,Thu Jul 04 2019,,Sat Aug 03 2019,yellow
1123.0,636704,Sales Executive - Key Telephone (1),Metropolitan Group Of Companies,Please refer the advert ....,Thu Jul 04 2019,,Thu Jul 11 2019,yellow
1124.0,661735,Tender Documentation Executive (Male) (1),BLUESTEPS,Minimum two years of experience in tender documentation/quotation,Wed Jul 03 2019,,Fri Jul 12 2019,yellow
1127.0,661732,Assistant Accountant (Male)(Retail Industry) (1),BLUESTEPS,Minimum of 04 years experience in Finance with a sound experience in Taxation.,Wed Jul 03 2019,,Mon Jul 08 2019,yellow
1128.0,661731,Assistant Accountant (Male) (Retail Industry) (1),BLUESTEPS,Minimum of 04 years experience in Finance with a sound experience in Taxation.,Wed Jul 03 2019,,Mon Jul 08 2019,yellow
1129.0,661729,Associate Engineer / Engineer - Managed Services (1),Just In Time Holdings (Pvt) Ltd,Please refer the advert.,Wed Jul 03 2019,,Wed Jul 31 2019,yellow
1130.0,661728,Tech Lead - Performance Testing (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Jul 03 2019,,Sun Jul 07 2019,yellow
1131.0,661727,Salesforce Professionals (1),Virtusa (Pvt.) Ltd,Please refer advert.,Wed Jul 03 2019,,Sun Jul 07 2019,yellow
1132.0,661726,HR Executive - IT Recruitments (1),Jobfactory,1-2 years of experience in IT recruitments,Wed Jul 03 2019,,Sun Jul 14 2019,yellow
1133.0,661714,Executive - Quality Assurance (3),MAS Intimates,Please Refer Advertisement,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1134.0,661712,Wordpress Developer,Mindful (Pvt) Ltd,Please refer the advertisement,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1135.0,661710,React Native Developer,Mindful (Pvt) Ltd,"Javascript, Swift knowledge",Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1136.0,661709,Senior Consultant - Cloud Solutions (1),John Keells IT,Please click on the advert to apply,Wed Jul 03 2019,,Fri Jul 26 2019,yellow
1137.0,661707,Consultant - Cloud Operations (1),John Keells IT,Please click on the advert to apply,Wed Jul 03 2019,,Fri Jul 26 2019,yellow
1138.0,661706,Immediate Vacancies,Habitat for Humanity Sri Lanka,Please refer the advertisement,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1139.0,661705,Product Manager - Digital Services (VAS),Mobitel (Pvt) Ltd,Candidate should possess a Degree in Marketing/ Business Management from a recognized university.,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1140.0,661703,Web Designer,Orange Software (Pvt) Ltd,"Knowledge in HTML, CSS, JavaScript and PHP",Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1141.0,661691,Lecturer - English (Visiting),Aquinas College of Higher Studies,Please refer the advertisement,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1142.0,661690,Executive Coordinator - Multimedia English Language Centre,The Institute of Chartered Accountants of Sri Lanka,Bachelor's degree in English / English Language Teaching,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1143.0,661682,School Leaver-Data Entry Operator(Ekala) (1),Jobfactory,Should passed G.C.E.(A/L) Examination,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1144.0,661680,Pre Sales Consultant - SAP / Microsoft - UAE (1),John Keells IT,Please click the advert to apply,Wed Jul 03 2019,,Sat Jul 20 2019,yellow
1145.0,661671,Receptionist / Telephone Operator,The Capital Maharaja Organisation Limited,O/L Qualifications,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1146.0,661669,Quantity Surveyor,Marklands Construction Company (Pvt) Ltd,Work experience with a track record,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1147.0,661668,Marketing Executives,Smart Fix (Pvt) Ltd,School leavers also can apply.,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1148.0,661667,HR Executive,Nayagara Waters (Pvt) Ltd,Fully or partly qualified in a professional HR qualification from a recognized institute,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1149.0,661666,Graphic / UI Designers,Empite Solutions (Pvt) Ltd,Please refer the advertisement,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1150.0,661665,Software Engineer - Test Automation,Interblocks Ltd,Java or .Net or C++,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1151.0,661663,Finance Executive,Amaliya (Pvt) Ltd,Accountancy qualifications such as CA/ACCA/CIMA,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1152.0,661662,Software Engineers - .NET / Senior Software Engineers - .NET,Empite Solutions (Pvt) Ltd,2+ years of technology specific experience in developing web applications,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1153.0,661661,Trainee Software Engineer - Test Automation,Interblocks Ltd,understanding of Java or .Net or C++,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1154.0,661660,Customer Service (Trainee-In-House-Female),United Logistics Colombo (Pvt) Ltd,Age Should be 22 Years,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1155.0,661659,Technical Officer (Telecommunication) (1),Mobizz Recruitment,Please refer the advertisement.,Wed Jul 03 2019,,Sun Jul 07 2019,yellow
1156.0,661657,Assistant Manager - HR,Freight Links International (Pte) Ltd,3 to 5 years Experience in Handling HR work,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1157.0,661656,Post of Insurance Assistant - Legal Department (1),Allianz Insurance Lanka Limited,Please refer the advertisement,Wed Jul 03 2019,,Thu Jul 11 2019,yellow
1158.0,661655,Systems Engineer (1),MAS Holdings,Please Refer Advertisement,Wed Jul 03 2019,,Fri Jul 12 2019,yellow
1159.0,661654,Commis (1),Mobizz Recruitment,Please refer the advertisement,Wed Jul 03 2019,,Sun Jul 07 2019,yellow
1160.0,661653,Chief Finance Officer,Trinity Steel Private Limited,"Proven experience as CFO, finance officer or relevant role",Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1161.0,661652,Accounts Assistant,Candia Credit Limited,Part or fully qualified in AAT,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
1162.0,661651,Plant Engineer - Qatar (1),Justin Morgan (Pvt) Ld,Please Refer the Ad....,Wed Jul 03 2019,,Wed Jul 10 2019,yellow
1163.0,661650,Mechanical Manager / Engineer,OTV Veolia,5 years? site level experience in water/wastewater treatment plant construction and piping.,Wed Jul 03 2019,,Wed Jul 17 2019,yellow
