row_no,jobref,position,company,jobdesc_snippet,opening_date,closing_date,town,row_type
889,999025,Assistant Manager- Sales & Marketing (Bangladesh) (1),MAS Noyon Lanka,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
890,999020,Assistant Manager- Sales & Marketing (Bangladesh) (1),MAS Noyon Lanka,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
891,998984,SENIOR EXECUTIVE - BRANDING & COMMUNICATIONS (1),MAS Noyon Lanka,Please refer to the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
892,998657,Senior Account Executive - Sales & Marketing (1),MAS Noyon Lanka,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
893,998616,Process Associate - Male,Micronet Global Services (Pvt) Ltd,please refer to the job,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
894,998158,Senior/Lead DevOps Engineer (1),CMS (Pvt) Ltd,Please refer the job advertisement,Fri Sep 23 2022,Sat Oct 15 2022,,yellow
895,997915,IT Support Executive -Ratmalana (1),Eureka Technology Partners (Pvt) Ltd,Please refer Advertisement.,Fri Sep 23 2022,Fri Oct 07 2022,,yellow
896,997682,Junior Network Admin (IT/Software) Nugegoda (1),Konnect Net Pvt Ltd,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
897,997681,Executive Project Coordinator Apparel/Textile (Biyagama) (1),Konnect Net Pvt Ltd,Please refer the advert Should have Excellent communication skills,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
898,997677,Receptionist Cum Junior Secretary -Ekala (1),Konnect Net Pvt Ltd,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
899,997676,Senior Executive/Executive Merchandiser (Apparel/Textile)-Pannala (1),Konnect Net Pvt Ltd,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
900,997659,Executive - Visa,Hayleys Group,Click on the image to apply. Join the World of Hayleys.,Fri Sep 23 2022,Mon Oct 03 2022,,yellow
901,997655,Sales Executive - Airlines,Hayleys Group,Click on the image to apply. Join the World of Hayleys.,Fri Sep 23 2022,Mon Oct 03 2022,,yellow
902,997653,Senior Executive - Ticketing & Reservations - Travels,Hayleys Group,Click on the image to apply. Join the World of Hayleys.,Fri Sep 23 2022,Mon Oct 03 2022,,yellow
903,997156,IT Executive,Micronet Global Services (Pvt) Ltd,Please refer to the advertisement,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
904,997151,"Assistant - Accounts (Corporate Head Office, Borella) (1)",T&FG; Group of Companies,Please refer the advertisement,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
905,997084,Senior Executive Human Resources (Apparel/Textile) (Male) Avisswella (1),Konnect Net Pvt Ltd,Leading Multinational Apparel org: Exp in T&D; will definite advantage,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
906,997080,Executive Internal Audit Peliyagoda (1),Konnect Net Pvt Ltd,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
907,997065,Senior Account Executive - Sales & Marketing (1),MAS Noyon Lanka,Please refer the vacancy advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
908,997001,ASSISTANT MANAGER - FINANCE (1),MAS Matrix,please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
909,997000,ASSISTANT MANAGER - FINANCE (1),MAS Matrix,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
910,996488,Junior Logistic Officer(Female) Colombo 07 (1),Konnect Net Pvt Ltd,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
911,995761,Laptop Repair Technician,Micronet Global Services (Pvt) Ltd,Immediate vacancy,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
912,994771,Senior Executive - Sewing Operations (Technical) (1),MAS Matrix,Please refer to the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
913,994770,Senior Designer (1),MAS Matrix,Please refer the advertisement,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
914,994767,Assistant Manager - Human Resources (1),MAS Noyon Lanka,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
915,994028,Junior Secretary Colombo 08 (1),Konnect Net Pvt Ltd,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
916,993779,Executive - Operations Analyst - Knitting (1),MAS Noyon Lanka,Please refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
917,993778,Executive - Operations Analyst -Knitting (1),MAS Noyon Lanka,Pls refer the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
918,993587,IT Support Specialist - Kilinochchi (1),Eureka Technology Partners (Pvt) Ltd,Please refer advertisement,Fri Sep 23 2022,Fri Oct 07 2022,,yellow
919,992418,INTERN - INNOVATION (TEXTILE) (1),MAS Noyon Lanka,Please refer to the advert,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
920,989714,Consultant - Success Factors and Payroll (1),John Keells IT,Please refer the Advert,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
921,987201,Senior Oracle DBA (1),CMS (Pvt) Ltd,Please refer the job advertisement,Fri Sep 23 2022,Sat Oct 29 2022,,yellow
922,983157,Senior Solutions Developer .NET/React (Full Stack) (1),John Keells IT,Please refer the Advert,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
923,983142,Associate Solutions Developer - Mobile Development (1),John Keells IT,Please refer the Advert,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
924,980750,Project Coordinator ? Pre-Sales (1),John Keells IT,Please refer the Advert,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
925,980658,Manager - Sales (1),John Keells IT,Please refer the Advert,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
926,980654,Solutions Specialist - Cloud (1),John Keells IT,Please refer the Advert,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
927,975737,Executive - Merchandising (Development) - Corporate Head Office Borella. (1),T&FG; Group of Companies,Please refer the advertisement,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
928,962830,Full Stack Engineer ? TL/ATL (1),CMS (Pvt) Ltd,Please refer the job advertisement,Fri Sep 23 2022,Thu Dec 08 2022,,yellow
929,938722,"Executive - Risk & Control (Corporate Head Office, Borella) (1)",T&FG; Group of Companies,Please refer the advertisement,Fri Sep 23 2022,Sun Oct 23 2022,,yellow
930,859739,Sales Assistants - Mathugama / Colpetty / Dehiwala / Nawala / Athurugiriya / Negombo / Bandarawela / Dambulla / Vavuniya / Monaragala / Kundasale (8),Royal Ceramics Lanka PLC,Please refer the advertisement,Fri Sep 23 2022,Fri Sep 30 2022,,yellow
931,1004320,Senior Support Engineers (3),Virtusa (Pvt.) Ltd,4+ years of Industry experience Degree or equivalent in IT related field is preferred Complete all the allocated tickets daily basis. Clear the system ....,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
932,1004319,Assistant Manager Business Development - Export Sales (1),David Pieris Motor Company Limited,Please refer the attached advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
933,1004318,Assistant Manager Business Development - Export Sales (1),David Pieris Motor Company Limited,Please refer the attached,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
934,1004317,Associate - Customer Service (1),DPMC Assetline Holdings (Pvt) Ltd,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
935,1004316,Associate - Customer Service (1),DPMC Assetline Holdings (Pvt) Ltd,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
936,1004315,Accountant (1),Richard Pieris & Company PLC,Please refer the advertisement,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
937,1004314,Management Accountant (1),Richard Pieris & Company PLC,Please refer the advertisement,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
938,1004304,Head of Digital (1),MJF Group,Please click on the vacancy image and apply,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
939,1004302,Manager Social Media & Digital Community (1),MJF Group,Please click on the vacancy image and apply,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
940,1004301,Manager - E - Commerce (1),MJF Group,Please click on the vacancy image and apply,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
941,1004299,Call Center Representative - Restaurant (1),Softlogic Holdings PLC,Please see advertisement for more details. Applicants from Colombo and Suburbs can apply.,Thu Sep 22 2022,Sun Sep 25 2022,,yellow
942,1004298,Call Center Associate - Hospitals (1),Softlogic Holdings PLC,Please see advertisement for more details. Applicants from Colombo and Suburbs can apply.,Thu Sep 22 2022,Sun Sep 25 2022,,yellow
943,1004296,Cooks / Waiters / Kitchen Helpers,Company Name withheld,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
944,1004295,Visiting Officer,Secure Security and Investigation (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
945,1004294,Call Center Executive (1),Softlogic Holdings PLC,Please see advertisement for more details. Applicants from Colombo and Suburbs can apply.,Thu Sep 22 2022,Sun Sep 25 2022,,yellow
946,1004293,Intern - Data Engineer (1),Union Assurance PLC,Please refer the advertisement,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
947,1004292,Electronic Engineer,Ambrum Solutions (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
948,1004291,Sales Representative,Lakpa Footwear (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
949,1004290,Intern - Digital Project Scrum Master (1),Union Assurance PLC,Please refer the advertisment,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
950,1004289,Senior UI/UX Engineer / UI/UX Engineer,Orel IT (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
951,1004288,Factory Manager,Lanka Spice (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
952,1004287,Manager - Treasury (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
953,1004286,Business Analyst - Finance (1),Hela Clothing (Pvt) Ltd,Please refer the advert,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
954,1004285,Data Evangelist (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
955,1004284,Relationship Manager / Assistant Relationship Manager - Liabilities (1),DFCC Bank,Please click on the advertisement to apply.,Thu Sep 22 2022,Mon Sep 26 2022,,yellow
956,1004283,Sales Manager,Ceylon Eco Spices (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
957,1004282,Finance Business Partner (AM Level) (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
958,1004281,Post of Manager - Learning & Development (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
959,1004280,Executive - Finance (1),Hela Clothing (Pvt) Ltd,Please refer the advert.,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
960,1004279,Accounts Executive,Lakpa Footwear (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
961,1004278,Senior Supply Chain Analyst (1),Hela Clothing (Pvt) Ltd,Please refer the advet,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
962,1004277,Boiler Operator,Lanka Spice (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
963,1004276,HR & Admin Executive,Ceylon Eco Spices (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
964,1004275,Post of Manager - Learning & Development (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
965,1004274,Stores Manager,Lakpa Footwear (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
966,1004273,IT Assistant,Lanka Spice (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
967,1004272,Post of Business Development Engineer - Ecocycle (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
968,1004271,Senior Mobile Developer,Ambrum Solutions,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
969,1004270,Payroll Executive,Secure Security and Investigation (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
970,1004269,Assistant Manager - Human Resources,Wichy Plantation Company (Private) Limited,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
971,1004268,Maintenance Engineer (Mobile Equipment),ZPMC Lanka Company (Private) Limited,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
972,1004267,Post of Business Development Engineer - Ecocycle (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
973,1004266,Senior Software Engineer,Ambrum Solutions,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
974,1004265,Post of Quality Assurance Manager - Ecocycle (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
975,1004264,Post of Quality Assurance Manager - Ecocycle (1),Siam City Cement (Lanka) Limited,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
976,1004263,IT Executive,ZPMC Lanka Company (Private) Limited,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
977,1004261,Manager - Business Development,Wichy Plantation Company (Private) Limited,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
978,1004260,IT Intern,Pick & Link,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
979,1004259,Accounts Assistant,Bizservices.lk (Pvt) Ltd,Relevant Professional Qualifications (Part Qualification in CA/ CIMA or passed finalist AAT/HNDA),Thu Sep 22 2022,Thu Oct 06 2022,,yellow
980,1004257,Maintenance Foreman/Supervisor (1),St.Anthony's Industries Group (Pvt) Ltd.,Please refer the advertisement,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
981,1004256,Quality Assurance Engineer,Ambrum Solutions,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
982,1004255,Project Manager,South Asian Clinical Research (SACR),Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
983,1004254,Site Supervisor (Male),WORK Engineering Company,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
984,1004253,Senior Account Manager - Large Enterprise (1),Dialog Axiata PLC,Please refer the job advert,Thu Sep 22 2022,Mon Oct 31 2022,,yellow
985,1004252,Project Manager,South Asian Clinical Research (SACR),Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
986,1004251,Account Manager - LMTU (1),Dialog Axiata PLC,Please refer the job advert,Thu Sep 22 2022,Mon Oct 31 2022,,yellow
987,1004250,Accounts Trainees,Gajma & Co,Students Studying for ACCA / CMA/ AAT / CIMA.,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
988,1004249,Creative Content Creator / Content Producer,GFLOCK,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
989,1004248,Project Manager,South Asian Clinical Research (SACR),Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
990,1004247,CALL CENTER AGENT ? MALE & FEMALE ? TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
991,1004246,Senior Account Manager - Large Enterprise (1),Dialog Axiata PLC,Please refer the job advert,Thu Sep 22 2022,Mon Oct 31 2022,,yellow
992,1004245,Account Manager - Large Enterprise (1),Dialog Axiata PLC,Please refer the job advert,Thu Sep 22 2022,Fri Oct 28 2022,,yellow
993,1004244,Junior Finance Executive,GFLOCK,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
994,1004243,Senior Mechanical Engineer,Ambrum Solutions,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
995,1004242,Senior Software Engineer (Java) (1),Richard Pieris & Company PLC,Please refer the advertisement,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
996,1004241,Sales Executive,Sams Trading House (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
997,1004240,Software Engineer (Java) (1),Richard Pieris & Company PLC,Please refer the advertisement,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
998,1004239,MEDICAL MARKETING COORDINATOR (FEMALE) - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
999,1004238,Call Center Executives - Female,Finplex Solution,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1000,1004237,Documentation Executive / Trainee Documentation Executive,Nippon Maruchi Lanka Shipping Lines (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1001,1004236,Call Center Executives - Female,Finplex Solution,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1002,1004235,Front Office Executive,Arinma Holdings,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1003,1004234,Audit Assistant (15),Richard Pieris & Company PLC,Please refer the advertisement,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
1004,1004233,PROCUREMENT OFFICER- TOP URGENT (CONSTRUCTION INDUSTRY) (1),Maritime Placements (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
1005,1004232,Audit Trainee (25),Richard Pieris & Company PLC,Please refer the advertisement,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
1006,1004231,Accounts Executive,"""Company Name Withheld""",Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1007,1004230,Financial / Supply Chain Analyst (1),Expolanka Freight (Pvt) Ltd,Please refer the advertisement.,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1008,1004229,Quantity Surveyor,Comapany Name Withheld,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1009,1004228,Offset Printing Ink Mixer,SML Dualplast Lanka (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1010,1004227,Restaurant Manager / Sous Chef / Pastry Chef De Partie,Clement?s Group,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1011,1004226,STUDENT COUNSELLOR (FEMALE) ? TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
1012,1004225,Clerk,Gangani Land Sales,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1013,1004224,Student Coordinator,The Institute of Chartered Accountants of Sri Lanka (CA Sri Lanka),Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1014,1004223,Assistant Accountant,Jayananda Associates (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1015,1004222,COURSE COORDINATOR (FEMALE) - TOP URGENT (1),Maritime Placements (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
1016,1004221,Systems Engineer,Comapany Name Withheld,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1017,1004220,Student Coordinator,The Institute of Chartered Accountants of Sri Lanka (CA Sri Lanka),Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1018,1004219,Digital Media Specialist (1),Mobizz Elite (Pvt) Ltd,Please refer advert.,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
1019,1004218,Leisure / Property Coordinator,Analytical Instruments (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1020,1004217,Virtual Mentor / Trainer On Proposal Writing,Child Fund Sri Lanaka,Please refer the vacancy,Thu Sep 22 2022,Tue Sep 27 2022,,yellow
1021,1004215,Insurance Assistant /Officer - Life New Business/Policy Servicing (Tamil Medium) (4),Arpico Insurance PLC,Please refer the advertisement,Thu Sep 22 2022,Fri Sep 30 2022,,yellow
1022,1004214,Consultant for sustainability Development of Disabled peoples organization,ChildFund Srilanka,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1023,1004213,Tele Callers - Female,John Ford Credit Management (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1024,1004212,Dental Assistant,Bluesky Healthcare,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1025,1004210,Gold Loan In Charge (Kurunegala & Balangoda Branches),Orient Finance PLC,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1026,1004209,Sales Promoters (1),Quess Corp Lanka Private Limited,Please refer the vacancy,Thu Sep 22 2022,Sun Oct 02 2022,,yellow
1027,1004208,Customer Experience Specialist - (Hindi & English) (1),Quess Corp Lanka Private Limited,Please refer the vacancy,Thu Sep 22 2022,Sun Sep 25 2022,,yellow
1028,1004207,Automation Executive,Nikini Automation Systems (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1029,1004206,Sales Marketing and Designing Executive,Company Name withheld,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1030,1004205,Process Associate,Micronet Global Services (Pvt) Ltd,Immediate Vacancy,Thu Sep 22 2022,Wed Sep 28 2022,,yellow
1031,1004204,Dynamics 365 F&O; Developer,Apkings (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1032,1004203,Tele Sales Executive,Delighto PVT Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1033,1004202,Accounts Trainees,Ceylon Beverage Can (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1034,1004201,Management Trainee (1),David Pieris Motor Company Limited,Pease refer the attached,Thu Sep 22 2022,Thu Sep 29 2022,,yellow
1035,1004200,HR &Admin; Executive,Polycrome Electrical Industries (Pvt) Limited,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1036,1004199,Senior Architect - AppX (1),Infor,Please refer the advert,Thu Sep 22 2022,Sat Oct 01 2022,,yellow
1037,1004198,Audit Officer (Operations ),Tasma International Manpower Suppliers (Pvt) Ltd,"Fully  or  Partly Qualified  (AAT/ ACCA /CIMA) or any related qualification Immediate vacancy, please refer to the advertisement",Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1038,1004197,Supply Chain Manager (1),Hemas Holdings PLC,Please refer attached,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1039,1004196,Quality Assurance Assistants,Polycrome Electrical Industries (Pvt) Limited,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1040,1004195,Audit Officer (Operations ),Tasma International Manpower Suppliers (Pvt) Ltd,"Fully  or  Partly Qualified  (AAT/ ACCA /CIMA) or any related qualification Immediate vacancy, please refer to the advertisement",Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1041,1004194,Intern - Data Engineering/Cloud Engineering/Network Engineering,Lanka Education and Research Network (LEARN),Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1042,1004193,Technical Advisor - Integrated Nutrition and Water Sanitation & Hygiene (IN & WASH),World Vision Lanka (WVL),Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1043,1004190,Teachers Vacancies,Leeds International School,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1044,1004189,Quality Supervisor (Chicken Processing Plant),Tharindu Farms (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1045,1004188,Technical Advisor - Integrated Nutrition and Water Sanitation & Hygiene (IN & WASH),World Vision Lanka (WVL),Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1046,1004187,Legal Officer,SLTC Research University,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1047,1004186,Executive - Procurement,Ceylon Beverage Can (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1048,1004185,Assistant Manager - Procurement,Ceylon Beverage Can (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1049,1004183,Trainee Call Center Associate (1),Softlogic Holdings PLC,Please see advertisement for more details. Applicants from Colombo and Suburbs can apply.,Thu Sep 22 2022,Sun Sep 25 2022,,yellow
1050,1004182,Accounts Executive,Tharindu Farms (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1051,1004181,Digital Content Creator / Manager,VSS - Global,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1052,1004180,Head of Digital Marketing,NGage Strategic Alliance,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1053,1004179,Visiting Lecturer - Engineering and Management,FLITS Vocational Training Institute,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1054,1004178,Warehouse Manager,Emerald,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1055,1004177,Junior Lawyers,Marian Chambers,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1056,1004176,Hotel Vacancies,"Vivanta Colombo, Airport Garden",Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1057,1004175,Project Support Officer,Save the Children,Please refer the vacancy,Thu Sep 22 2022,Sat Oct 01 2022,,yellow
1058,1004174,Restaurant / Café waiter,Hotel Nippon (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1059,1004173,Medical Delegate / Business Development Executive (Colombo / Galle),Tanyo Medical (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1060,1004172,Accounts Assistant,Hotel Nippon (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1061,1004170,Procurement Executive,Watchguard Group,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1062,1004168,HR Executive,Hotel Nippon (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1063,1004167,Student Coordinator,Crown Global Services Pvt Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1064,1004166,Senior HR / Admin Executive,Xinfinit (Pvt) Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1065,1004165,Assistant Accountant - Female,Leesons Hospital,Part Qualification in Chartered or CIMA,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1066,1004164,Executive - Human Resources (Galle Region) (1),Sunshine Holdings PLC,Please refer the advertisement,Thu Sep 22 2022,Wed Oct 05 2022,,yellow
1067,1004163,Ticketing & Reservation Officer,Crown Global Services Pvt Ltd,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
1068,1004161,Manager - Motor Claims (1),HNB General Insurance Limited,Please refer the advertisement.,Thu Sep 22 2022,Sun Oct 02 2022,,yellow
1069,1004160,Chief Matron,Leesons Hospital,Please refer the vacancy,Thu Sep 22 2022,Thu Oct 06 2022,,yellow
